GEOID,STATEFP,STATE,COUNTYFP,COUNTY,POP_25OV22,N_HSDIP22,HS_DIP22,SOM_COLL22,ASSO_DEG22,BACH_DEG22,MAST_DEG22,PROF_DEG22,DOCT_DEG22
26081011501,26, Michigan,081, Kent County,1374,40,320,242,258,288,112,57,57
26081011502,26, Michigan,081, Kent County,4061,331,1447,773,340,931,217,0,22
26081011601,26, Michigan,081, Kent County,3007,40,532,739,319,834,438,64,41
26081011602,26, Michigan,081, Kent County,2381,113,789,421,312,429,277,26,14
26081011701,26, Michigan,081, Kent County,4133,137,1146,1197,498,775,352,28,0
26081011702,26, Michigan,081, Kent County,2803,97,916,560,215,673,296,21,25
26081011801,26, Michigan,081, Kent County,5647,29,652,958,618,2049,1081,165,95
26081011803,26, Michigan,081, Kent County,2666,8,170,267,153,1157,540,296,75
26081011804,26, Michigan,081, Kent County,3803,140,576,514,261,1315,608,170,219
26081011901,26, Michigan,081, Kent County,5113,104,384,671,355,1638,978,717,266
26081011902,26, Michigan,081, Kent County,4677,39,333,635,276,1915,891,418,170
26081012002,26, Michigan,081, Kent County,3892,120,940,814,595,857,510,50,6
26081012003,26, Michigan,081, Kent County,5028,182,827,1233,585,1292,701,69,139
26081012004,26, Michigan,081, Kent County,3343,206,1039,788,432,678,163,26,11
26081012201,26, Michigan,081, Kent County,4900,93,392,643,420,2086,799,345,122
26081012202,26, Michigan,081, Kent County,4795,41,311,463,399,2129,1145,276,31
26081012203,26, Michigan,081, Kent County,3632,49,386,550,378,1497,430,274,68
26081012300,26, Michigan,081, Kent County,2387,35,117,228,220,812,546,318,111
26081012400,26, Michigan,081, Kent County,2454,26,117,212,108,939,699,190,163
26081012500,26, Michigan,081, Kent County,2949,0,129,200,129,1140,969,257,125
26081012604,26, Michigan,081, Kent County,4747,343,773,969,369,1719,491,44,39
26081012605,26, Michigan,081, Kent County,2097,185,159,237,114,604,579,104,115
26081012608,26, Michigan,081, Kent County,3249,257,676,978,171,760,278,98,31
26081012609,26, Michigan,081, Kent County,1585,174,277,268,56,574,153,22,61
26081012610,26, Michigan,081, Kent County,1751,95,329,423,242,351,273,38,0
26081012611,26, Michigan,081, Kent County,1543,183,499,419,101,258,71,12,0
26081012612,26, Michigan,081, Kent County,2537,189,586,760,236,540,185,31,10
26081012702,26, Michigan,081, Kent County,3087,254,383,716,293,820,478,108,35
26081012703,26, Michigan,081, Kent County,3576,316,997,805,232,1019,169,38,0
26081012704,26, Michigan,081, Kent County,1397,292,363,335,126,219,6,42,14
26081012705,26, Michigan,081, Kent County,2498,377,528,465,354,588,177,9,0
26081012800,26, Michigan,081, Kent County,2977,221,1021,511,295,803,108,7,11
26081012901,26, Michigan,081, Kent County,3522,584,1297,552,313,562,198,16,0
26081012902,26, Michigan,081, Kent County,3313,479,1179,541,267,538,249,60,0
26081013000,26, Michigan,081, Kent County,2473,117,482,674,334,747,96,16,7
26081013100,26, Michigan,081, Kent County,3746,192,665,1021,475,966,370,49,8
26081013200,26, Michigan,081, Kent County,4843,231,1336,913,455,1085,541,70,212
26081013300,26, Michigan,081, Kent County,2978,742,759,585,302,426,164,0,0
26081013400,26, Michigan,081, Kent County,3452,406,848,1100,295,620,111,65,7
26081013500,26, Michigan,081, Kent County,3140,495,1396,693,147,275,134,0,0
26081013600,26, Michigan,081, Kent County,1628,225,691,453,129,70,60,0,0
26081013700,26, Michigan,081, Kent County,4613,522,1821,985,386,731,134,34,0
26081013801,26, Michigan,081, Kent County,1002,80,363,318,92,110,18,0,21
26081013803,26, Michigan,081, Kent County,2049,412,409,497,246,376,20,72,17
26081013804,26, Michigan,081, Kent County,2911,285,1006,895,305,321,76,0,23
26081013900,26, Michigan,081, Kent County,4043,523,1177,1069,426,572,244,14,18
26081014000,26, Michigan,081, Kent County,4948,641,1741,1380,456,533,133,64,0
26081014100,26, Michigan,081, Kent County,1389,160,500,417,152,100,30,0,30
26081014200,26, Michigan,081, Kent County,2147,233,812,563,214,297,27,1,0
26081014300,26, Michigan,081, Kent County,2065,300,912,400,146,251,56,0,0
26081014503,26, Michigan,081, Kent County,4889,373,962,1216,437,1335,497,44,25
26081014504,26, Michigan,081, Kent County,3726,47,795,652,510,1023,543,41,115
26081014505,26, Michigan,081, Kent County,3751,620,791,841,463,704,292,40,0
26081014506,26, Michigan,081, Kent County,1868,106,380,366,85,720,183,16,12
26081014603,26, Michigan,081, Kent County,3145,25,690,441,625,814,469,58,23
26081014604,26, Michigan,081, Kent County,3457,283,1048,473,448,903,199,12,91
26081014605,26, Michigan,081, Kent County,4297,119,1346,881,285,981,462,40,183
26081014606,26, Michigan,081, Kent County,3544,146,908,686,340,972,282,151,59
26081014701,26, Michigan,081, Kent County,2963,475,1538,366,155,339,59,0,31
26081014703,26, Michigan,081, Kent County,3391,512,1372,665,259,451,124,3,5
26081014704,26, Michigan,081, Kent County,2532,87,910,865,201,369,66,29,5
26081014803,26, Michigan,081, Kent County,2792,38,796,452,435,839,182,28,22
26081014805,26, Michigan,081, Kent County,5217,215,1055,854,513,1821,488,173,98
26081014806,26, Michigan,081, Kent County,4401,55,768,655,271,1416,1025,145,66
26081014808,26, Michigan,081, Kent County,1460,140,423,316,169,277,115,0,20
26081014809,26, Michigan,081, Kent County,3700,138,871,711,268,1143,439,0,130
26081014810,26, Michigan,081, Kent County,3651,72,873,757,376,945,473,64,91
26081014811,26, Michigan,081, Kent County,2150,115,432,496,245,631,222,9,0
26101000100,26, Michigan,101, Manistee County,2523,268,1054,562,227,273,107,12,20
26101000200,26, Michigan,101, Manistee County,1458,97,512,311,108,291,111,18,10
26101000300,26, Michigan,101, Manistee County,1559,69,465,349,213,298,102,43,20
26101000400,26, Michigan,101, Manistee County,1841,174,499,524,147,330,54,101,12
26101000500,26, Michigan,101, Manistee County,3074,393,1199,770,272,332,73,18,17
26101000600,26, Michigan,101, Manistee County,1265,187,439,280,124,134,83,15,3
26101000700,26, Michigan,101, Manistee County,3092,215,1068,757,336,547,108,61,0
26101000800,26, Michigan,101, Manistee County,2595,172,593,824,293,514,125,27,47
26101000900,26, Michigan,101, Manistee County,1660,272,447,402,151,297,66,0,25
26101990000,26, Michigan,101, Manistee County,0,0,0,0,0,0,0,0,0
26137950100,26, Michigan,137, Otsego County,2097,185,798,582,155,247,90,11,29
26137950200,26, Michigan,137, Otsego County,3847,169,1200,912,461,680,327,82,16
26137950300,26, Michigan,137, Otsego County,4118,297,1375,1083,522,674,157,10,0
26137950400,26, Michigan,137, Otsego County,1542,92,474,415,170,281,91,16,3
26137950500,26, Michigan,137, Otsego County,3021,183,828,729,258,600,372,40,11
26137950600,26, Michigan,137, Otsego County,3487,99,1130,785,454,660,273,76,10
26001000100,26, Michigan,001, Alcona County,1500,72,438,347,143,274,194,18,14
26001970100,26, Michigan,001, Alcona County,1973,182,712,450,181,249,159,37,3
26001970400,26, Michigan,001, Alcona County,2200,219,998,515,158,217,78,6,9
26001970500,26, Michigan,001, Alcona County,1690,220,674,346,207,162,75,0,6
26001970600,26, Michigan,001, Alcona County,1077,48,439,289,116,139,34,9,3
26001990000,26, Michigan,001, Alcona County,0,0,0,0,0,0,0,0,0
26015010100,26, Michigan,015, Barry County,4116,362,1895,1060,420,271,93,13,2
26015010200,26, Michigan,015, Barry County,3938,213,1405,850,336,905,139,52,38
26015010301,26, Michigan,015, Barry County,2486,99,957,631,251,446,90,0,12
26015010302,26, Michigan,015, Barry County,3269,132,899,729,443,832,196,0,38
26015010401,26, Michigan,015, Barry County,2717,310,1096,673,151,269,149,35,34
26015010403,26, Michigan,015, Barry County,2668,81,883,619,114,581,285,0,105
26015010404,26, Michigan,015, Barry County,1167,98,498,164,174,194,28,11,0
26015010500,26, Michigan,015, Barry County,2603,110,480,810,199,704,209,67,24
26015010601,26, Michigan,015, Barry County,2990,158,766,689,172,762,272,166,5
26015010602,26, Michigan,015, Barry County,2238,195,938,527,234,278,66,0,0
26015010700,26, Michigan,015, Barry County,3261,333,1061,1077,318,296,146,22,8
26015010800,26, Michigan,015, Barry County,2510,196,1136,586,260,255,65,2,10
26015011301,26, Michigan,015, Barry County,3139,253,1542,641,339,262,79,0,23
26015011302,26, Michigan,015, Barry County,2606,171,1031,476,180,506,205,15,22
26015011401,26, Michigan,015, Barry County,1714,204,586,402,190,229,103,0,0
26015011402,26, Michigan,015, Barry County,2750,121,970,575,265,452,305,23,39
26007000101,26, Michigan,007, Alpena County,1047,112,341,308,92,154,30,10,0
26007000102,26, Michigan,007, Alpena County,2125,232,768,493,275,280,69,4,4
26007000200,26, Michigan,007, Alpena County,3084,246,1282,928,341,182,89,9,7
26007000300,26, Michigan,007, Alpena County,2537,117,917,506,375,357,168,69,28
26007000400,26, Michigan,007, Alpena County,2025,187,709,594,379,103,38,15,0
26007000500,26, Michigan,007, Alpena County,1444,152,631,283,234,72,52,20,0
26007000600,26, Michigan,007, Alpena County,2370,135,751,588,320,281,241,50,4
26007000700,26, Michigan,007, Alpena County,2251,112,897,518,273,300,107,44,0
26007000800,26, Michigan,007, Alpena County,2503,145,770,679,482,256,171,0,0
26007000900,26, Michigan,007, Alpena County,2149,114,738,551,357,236,86,67,0
26007990000,26, Michigan,007, Alpena County,0,0,0,0,0,0,0,0,0
26141950100,26, Michigan,141, Presque Isle County,1539,96,485,410,151,261,94,31,11
26141950200,26, Michigan,141, Presque Isle County,2125,132,626,558,325,396,39,49,0
26141950300,26, Michigan,141, Presque Isle County,1728,157,746,455,163,130,67,8,2
26141950400,26, Michigan,141, Presque Isle County,1724,202,757,368,211,142,39,4,1
26141950500,26, Michigan,141, Presque Isle County,1887,192,747,345,280,205,103,11,4
26141950600,26, Michigan,141, Presque Isle County,1292,34,423,266,124,255,145,35,10
26141990000,26, Michigan,141, Presque Isle County,0,0,0,0,0,0,0,0,0
26151970100,26, Michigan,151, Sanilac County,1348,100,562,327,108,128,86,37,0
26151970200,26, Michigan,151, Sanilac County,1610,126,705,334,188,215,33,9,0
26151970300,26, Michigan,151, Sanilac County,2237,414,1000,411,230,141,30,4,7
26151970400,26, Michigan,151, Sanilac County,2767,285,1216,590,294,248,108,21,5
26151970500,26, Michigan,151, Sanilac County,1794,95,760,442,162,218,56,61,0
26151970600,26, Michigan,151, Sanilac County,1933,88,605,509,265,262,167,30,7
26151970700,26, Michigan,151, Sanilac County,1278,58,390,309,163,177,161,20,0
26151970800,26, Michigan,151, Sanilac County,4093,292,1827,1154,296,388,104,32,0
26151970900,26, Michigan,151, Sanilac County,3494,355,1525,735,322,375,137,28,17
26151971000,26, Michigan,151, Sanilac County,2770,231,1324,602,297,231,57,14,14
26151971100,26, Michigan,151, Sanilac County,2351,242,1030,502,237,200,113,21,6
26151971200,26, Michigan,151, Sanilac County,3391,372,1504,693,351,357,71,19,24
26151990000,26, Michigan,151, Sanilac County,0,0,0,0,0,0,0,0,0
26105950100,26, Michigan,105, Mason County,1845,119,660,531,169,255,88,15,8
26105950200,26, Michigan,105, Mason County,2918,173,1192,544,432,312,208,31,26
26105950300,26, Michigan,105, Mason County,2807,152,594,545,474,539,405,68,30
26105950400,26, Michigan,105, Mason County,3355,229,1349,650,312,490,280,29,16
26105950500,26, Michigan,105, Mason County,2225,146,713,429,306,399,155,56,21
26105950600,26, Michigan,105, Mason County,3691,260,1385,931,438,442,188,33,14
26105950700,26, Michigan,105, Mason County,2231,192,837,546,252,243,142,9,10
26105950800,26, Michigan,105, Mason County,2227,113,640,477,354,387,185,21,50
26105990000,26, Michigan,105, Mason County,0,0,0,0,0,0,0,0,0
26093710100,26, Michigan,093, Livingston County,1967,24,429,338,224,726,177,46,3
26093710300,26, Michigan,093, Livingston County,3456,166,855,904,522,580,346,57,26
26093710500,26, Michigan,093, Livingston County,1338,32,342,336,125,307,137,51,8
26093710700,26, Michigan,093, Livingston County,1234,100,296,248,261,184,129,4,12
26093711000,26, Michigan,093, Livingston County,3023,115,965,738,316,705,130,53,1
26093712101,26, Michigan,093, Livingston County,2030,55,429,434,311,542,217,42,0
26093712102,26, Michigan,093, Livingston County,1856,100,408,442,217,427,182,69,11
26093712601,26, Michigan,093, Livingston County,3646,75,783,827,249,1263,363,65,21
26093712602,26, Michigan,093, Livingston County,2234,55,300,479,241,837,289,20,13
26093713100,26, Michigan,093, Livingston County,3609,70,1032,883,310,835,374,24,81
26093713300,26, Michigan,093, Livingston County,1190,51,270,250,90,355,131,37,6
26093713500,26, Michigan,093, Livingston County,3072,133,816,928,424,446,261,55,9
26093713700,26, Michigan,093, Livingston County,2805,139,605,653,310,822,246,30,0
26093720100,26, Michigan,093, Livingston County,2199,92,871,601,198,321,104,12,0
26093721100,26, Michigan,093, Livingston County,2423,292,886,511,360,298,43,17,16
26093722100,26, Michigan,093, Livingston County,2353,150,904,659,229,295,79,17,20
26093722300,26, Michigan,093, Livingston County,1992,164,768,554,262,173,50,21,0
26093722500,26, Michigan,093, Livingston County,1633,61,604,381,163,319,90,9,6
26093724001,26, Michigan,093, Livingston County,1778,59,585,497,242,304,82,9,0
26093724002,26, Michigan,093, Livingston County,1929,57,617,508,249,382,106,0,10
26093724003,26, Michigan,093, Livingston County,1855,38,513,474,160,511,148,11,0
26093725000,26, Michigan,093, Livingston County,3888,153,1169,983,439,802,286,44,12
26093725101,26, Michigan,093, Livingston County,3199,286,925,863,187,646,253,15,24
26093730101,26, Michigan,093, Livingston County,2328,35,521,712,211,706,131,8,4
26093730102,26, Michigan,093, Livingston County,2907,79,593,879,362,755,188,46,5
26093730600,26, Michigan,093, Livingston County,2693,62,622,568,290,839,266,26,20
26093731100,26, Michigan,093, Livingston County,2702,136,1067,534,160,587,142,57,19
26093732100,26, Michigan,093, Livingston County,2774,425,739,918,181,386,106,0,19
26093733100,26, Michigan,093, Livingston County,1409,39,474,351,280,167,82,16,0
26093733603,26, Michigan,093, Livingston County,2271,111,614,656,209,436,214,25,6
26093733604,26, Michigan,093, Livingston County,1919,43,737,385,194,473,39,48,0
26093740200,26, Michigan,093, Livingston County,2639,90,487,407,273,1057,273,20,32
26093740300,26, Michigan,093, Livingston County,1722,16,303,388,144,556,203,92,20
26093740500,26, Michigan,093, Livingston County,1770,22,486,288,146,632,159,30,7
26093740600,26, Michigan,093, Livingston County,2000,10,397,377,167,643,268,84,54
26093740700,26, Michigan,093, Livingston County,2042,36,427,425,188,596,291,55,24
26093740800,26, Michigan,093, Livingston County,1984,73,296,425,154,659,306,29,42
26093740900,26, Michigan,093, Livingston County,1297,33,261,353,130,294,181,32,13
26093741100,26, Michigan,093, Livingston County,1823,118,506,339,157,456,229,0,18
26093741601,26, Michigan,093, Livingston County,1244,101,375,183,129,319,103,22,12
26093741602,26, Michigan,093, Livingston County,2750,103,401,453,142,1051,466,68,66
26093742201,26, Michigan,093, Livingston County,2156,145,532,502,278,387,273,28,11
26093742202,26, Michigan,093, Livingston County,1806,159,695,319,116,413,93,11,0
26093742403,26, Michigan,093, Livingston County,3572,190,906,842,428,898,283,25,0
26093742500,26, Michigan,093, Livingston County,1614,56,353,397,194,446,152,12,4
26093742700,26, Michigan,093, Livingston County,2909,95,384,597,215,1075,346,135,62
26093742900,26, Michigan,093, Livingston County,2778,30,385,573,203,1082,381,98,26
26093743300,26, Michigan,093, Livingston County,1870,33,200,434,145,751,245,31,31
26093743400,26, Michigan,093, Livingston County,2699,44,467,566,249,962,341,38,32
26093743500,26, Michigan,093, Livingston County,1442,56,349,422,120,301,189,0,5
26093743600,26, Michigan,093, Livingston County,2241,32,349,653,138,593,367,40,69
26093743700,26, Michigan,093, Livingston County,2027,14,711,506,144,364,191,40,57
26093743800,26, Michigan,093, Livingston County,3251,44,560,670,175,1188,547,60,7
26093743900,26, Michigan,093, Livingston County,2830,42,717,627,315,806,264,41,18
26093744200,26, Michigan,093, Livingston County,2889,99,729,499,249,874,367,33,39
26093744400,26, Michigan,093, Livingston County,1417,86,339,349,163,290,159,31,0
26093744600,26, Michigan,093, Livingston County,1514,75,317,278,185,460,155,21,23
26093744700,26, Michigan,093, Livingston County,2570,34,695,574,172,501,527,67,0
26093744800,26, Michigan,093, Livingston County,3126,75,458,505,292,993,718,50,35
26093744900,26, Michigan,093, Livingston County,2625,108,593,534,366,676,309,10,29
26051000101,26, Michigan,051, Gladwin County,1459,201,427,395,135,186,102,8,5
26051000102,26, Michigan,051, Gladwin County,1149,37,342,299,100,158,153,56,4
26051000200,26, Michigan,051, Gladwin County,1087,115,374,320,120,90,42,8,18
26051000300,26, Michigan,051, Gladwin County,1460,128,592,376,156,109,73,20,6
26051000400,26, Michigan,051, Gladwin County,2219,284,905,600,235,160,25,10,0
26051000500,26, Michigan,051, Gladwin County,2518,324,1052,538,215,334,42,8,5
26051000600,26, Michigan,051, Gladwin County,1463,177,555,409,107,173,33,7,2
26051000700,26, Michigan,051, Gladwin County,3436,406,1109,1097,416,231,155,18,4
26051000800,26, Michigan,051, Gladwin County,2660,249,1205,635,282,185,89,10,5
26051000900,26, Michigan,051, Gladwin County,1517,156,684,325,160,158,34,0,0
26133970100,26, Michigan,133, Osceola County,2710,267,1167,546,317,272,123,12,6
26133970200,26, Michigan,133, Osceola County,2502,220,872,688,269,317,110,8,18
